id,title,overview,genres,keywords,cast,director,runtime,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,media_type,number_of_seasons,number_of_episodes
116799,The Lincoln Lawyer,Hotshot LA defense attorney Mickey Haller will do whatever it takes to win as he navigates the criminal justice system from his trademark Lincoln.,"['Drama', 'Crime']","['based on novel or book', 'workplace', 'lawyer', 'criminal', 'courtroom', 'courtroom drama', 'suspenseful', 'thriller', 'witty']","['Manuel Garcia-Rulfo', 'Neve Campbell', 'Becki Newton', 'Angus Sampson', 'Jazz Raycole']",['David E. Kelley'],,2022-05-13,7.719,542,50.4335,/4jSaIqEU8CPBBNn4iVCK6wzPjSx.jpg,/jBFOVEE5sMIyT141YIqIwyU8Y1D.jpg,en,tv,4.0,40.0
61511,Father Brown,Father Brown is based on G. K. Chesterton's detective stories about a Catholic priest who doubles as an amateur detective in order to try and solve mysteries.,"['Drama', 'Crime', 'Mystery']","['detective', 'based on novel or book', 'amateur detective', 'priest', 'costume drama', 'murder mystery']","['Mark Williams', 'John Burton', 'Tom Chambers', 'Claudie Blakley', 'Ruby-May Martinwood']","['Tahsin Guner', 'Rachel Flowerday']",45.0,2013-01-14,7.601,139,47.9454,/u8LUC3O1hiEDKP2SFZK68iYqMzl.jpg,/96v57BttdxvquxnVozkQUsGvawQ.jpg,en,tv,13.0,140.0
2122,King of the Hill,"Set in Texas, this animated series follows the life of propane salesman Hank Hill, who lives with his overly confident substitute Spanish teacher wife Peggy, wannabe comedian son Bobby, and naive niece Luanne. Hank has conservative views about God, family, and country, but his values and ethics are often challenged by the situations he, his family, and his beer-drinking neighbors/buddies find themselves in.","['Animation', 'Comedy', 'Family']","['texas', 'family', 'propane', 'adult animation']","['Mike Judge', 'Kathy Najimy', 'Pamela Adlon', 'Stephen Root', 'Lauren Tom']","['Greg Daniels', 'Mike Judge']",22.0,1997-01-12,7.414,685,100.158,/e2xyMapmYgv4AuSoSDv9Y4pQlD6.jpg,/4CSdS9p0AhLhxCo1hGuQINiE2Sa.jpg,en,tv,15.0,275.0
34891,Jake and the Never Land Pirates,"A crew of kid pirates - leader Jake and pals Izzy and Cubby - and their Never Land adventures as they work to outwit two infamous characters, the one and only Captain Hook and Smee.","['Family', 'Animation', 'Action & Adventure']",['pirate'],"['David Arquette', 'Jeff Bennett', 'Corey Burton', 'Gabe Eggerling', 'Megan Richie', 'Jadon Sand']",[],22.0,2011-02-14,6.143,63,47.2359,/uet64gptwR7iDGc0laIRmYNtNH0.jpg,/vV1EQ1zLuZ5yPL7LaBqPayVsggC.jpg,en,tv,4.0,214.0
78,Dateline,"Dateline NBC, or simply Dateline, is a weekly American television newsmagazine series. It was previously the network's flagship newsmagazine, but now focuses mainly on true crime stories with only occasional editions that focus on other topics.","['Crime', 'Documentary']","['homicide', 'interview', 'murder', 'true crime', 'missing person', 'investigative journalism', 'news magazine', 'homicide investigation', 'serious', 'mysterious disappearance', 'mystery', 'correspondent']",[],[],43.0,1992-03-31,6.51,51,43.0832,/xj9zonhdomfBpEhZQmAON5u3CiB.jpg,/4m8QH2C6hBQQ08EgwaOtOv7ATFh.jpg,en,tv,34.0,933.0
4177,Perry Mason,The cases of master criminal defense attorney Perry Mason and his staff who handled the most difficult of cases in the aid of the innocent.,"['Mystery', 'Drama', 'Crime']","['detective', 'based on novel or book', 'lawyer', 'los angeles, california', 'criminal lawyer']","['Raymond Burr', 'Barbara Hale', 'William Hopper', 'William Talman', 'Ray Collins']",['Erle Stanley Gardner'],52.0,1957-09-21,7.71,138,83.942,/sK6JvgNFP1ClT4aF4nPAZiDpAdk.jpg,/iq4BjyVsDxzg24XnjoGP0Xi2Tz5.jpg,en,tv,9.0,271.0
2129,The Adventures of Jimmy Neutron: Boy Genius,"Jimmy Neutron is the smartest kid in town. As a genius, Jimmy thinks most things can be solved with the invention of a new gizmo. But Jimmy usually takes the easy way out, and his backfiring gadgets result in comedic adventures.","['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",['3d animation'],"['Debi Derryberry', 'Jeffrey Garcia', 'Rob Paulsen']","['John A. Davis', 'Steve Oedekerk']",24.0,2002-07-20,7.386,866,39.4524,/dxUNSVBU03LuVSZ3rriui6a7Xvk.jpg,/1BQqYdAAwTo1HBnXJrCNj6DQ9B3.jpg,en,tv,3.0,76.0
45140,Teen Titans Go!,"Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!","['Animation', 'Action & Adventure', 'Comedy', 'Family', 'Sci-Fi & Fantasy']","['slapstick comedy', 'superhero', 'based on comic', 'parody', 'based on cartoon', 'madcap comedy', 'superhero team', 'pathetic', 'absurdist humor', 'disgusted']","['Scott Menville', 'Greg Cipes', 'Khary Payton', 'Tara Strong', 'Hynden Walch']",[],11.0,2013-04-23,6.437,718,95.7022,/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,/bIHCUqaapZdRjd2kzSDiwzYyrpC.jpg,en,tv,9.0,454.0
90,Mayday,"Major real-life air disasters are depicted in this series. Each episode features a detailed dramatized reconstruction of the incident based on cockpit voice recorders and air traffic control transcripts, as well as eyewitnesses recounts and interviews with aviation experts.","['Documentary', 'Drama', 'Crime']","['disaster', 'airplane accident', 'airplane wreck', 'airplane crash', 'crash landing', 'exploding airplane', 'mayday', 'plane crash', 'approving', 'plane crashes', 'plane accidents']",['Stephen Bogaert'],"['Bernard Vaillot', 'André Barro']",46.0,2003-09-03,8.197,292,65.6151,/2uuVIAb4MtPmMNTpOyID5V8DzrU.jpg,/vqm22ecqtzy5Olr74mkUV5lWa9g.jpg,en,tv,26.0,240.0
95,Buffy the Vampire Slayer,"Into every generation a slayer is born: one girl in all the world, a chosen one. She alone will wield the strength and skill to fight the vampires, demons, and the forces of darkness; to stop the spread of their evil and the swell of their number. She is the Slayer.","['Comedy', 'Drama', 'Sci-Fi & Fantasy']","['monster', 'anti hero', 'magic', 'vampire', 'chosen one', 'supernatural', 'high school', 'female protagonist', 'apocalypse', 'fighting supernatural']","['Sarah Michelle Gellar', 'Nicholas Brendon', 'Alyson Hannigan', 'Emma Caulfield', 'Michelle Trachtenberg', 'James Marsters']",['Joss Whedon'],,1997-03-10,8.096,2034,63.5863,/y7fVZkyheCEQHDUEHwNmYENGfT2.jpg,/lBmlLro9ZfY815ZXE5NKhYNxPRQ.jpg,en,tv,7.0,144.0
278624,Lucky,"When a multi-million-dollar heist goes sideways, con artist Lucky is forced to go on the run. Pursued by both the FBI and a ruthless crime boss, Lucky must fight for her life—and a way out.","['Drama', 'Crime']","['based on novel or book', 'fbi', 'crime boss', 'heist', 'con artist', 'on the run', 'miniseries', 'heist gone wrong', 'con woman', 'absurd', 'cliché']","['Anya Taylor-Joy', 'Annette Bening', 'Clifton Collins Jr.', 'Aunjanue Ellis-Taylor', 'Timothy Olyphant']",['Jonathan Tropper'],,2026-07-14,7.3,133,81.6113,/xsrkiXg8EuNNtbPtbmvCxg95gK7.jpg,/hKXMOOvQwXiL01hfYG5nrkH0tEP.jpg,en,tv,1.0,7.0
4194,Star Wars: The Clone Wars,"Yoda, Obi-Wan Kenobi, Anakin Skywalker, Mace Windu and other Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.","['Action & Adventure', 'Sci-Fi & Fantasy', 'Animation']","['space opera', '3d animation', 'excited']","['Ashley Eckstein', 'Matt Lanter', 'James Arnold Taylor', 'Dee Bradley Baker', 'Tom Kane']",['George Lucas'],,2008-10-03,8.469,2399,53.9156,/e1nWfnnCVqxS2LeTO3dwGyAsG2V.jpg,/m6eRgkR1KC6Mr6gKx6gKCzSn6vD.jpg,en,tv,7.0,133.0
69740,Ozark,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.","['Crime', 'Drama']","['money laundering', 'investigation', 'missouri', 'drug cartel', 'biting', 'kingpin', 'ozarks', 'bearer bonds', 'financial advisor', 'fbi agent', 'financial investor', 'bold']","['Jason Bateman', 'Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner', 'Julia Garner', 'Charlie Tahan', 'Jessica Frances Dukes', 'Felix Solis', 'Damian Young', 'Adam Rothenberg']","['Bill Dubuque', 'Mark Williams']",,2017-07-21,8.195,2866,39.6793,/pCGyPVrI9Fzw6rE1Pvi4BIXF6ET.jpg,/aatG9iVAUL7U7OyFEmupESpOrD2.jpg,en,tv,4.0,44.0
71789,SEAL Team,"Military drama following the professional and personal lives of the most elite unit of Navy SEALs as they train, plan and execute the most dangerous, high stakes missions our country can ask of them.","['Action & Adventure', 'Drama', 'War & Politics']","['u.s. navy seal', 'soldier', 'special forces', 'military', 'warfield']","['David Boreanaz', 'Neil Brown Jr.', 'A.J. Buckley', 'Toni Trucks', 'Beau Knapp', 'Tyler Grey', 'Justin Melnick', 'Raffi Barsoumian']",['Benjamin Cavell'],,2017-09-27,8.034,1647,52.1774,/6iSnec83UEMgLOXAtGYwaVNHLjR.jpg,/ojyo33io8HGxNCRg21Z1o87YEZX.jpg,en,tv,7.0,112.0
71790,S.W.A.T.,"A Los Angeles S.W.A.T. sergeant is assigned to lead a highly skilled unit in the community where he grew up. Torn between loyalty to the streets, where the cops are sometimes the enemy, and allegiance to his brothers in blue, he strategically straddles the two worlds.","['Crime', 'Action & Adventure', 'Drama']","['s.w.a.t.', 'elite unit', 'los angeles, california', 'reboot', 'lapd', 'police training', 'police sergeant', 'first responders', 'special response teams', 'tactical command unit', 'police procedural', 'based on tv series', 'dramatic']","['Shemar Moore', 'Jay Harrington', 'David Lim', 'Patrick St. Esprit', 'Anna Enger Ritch', 'Niko Pepaj', 'Annie Ilonzeh']","['Aaron Rahsaan Thomas', 'Shawn Ryan']",,2017-11-02,8.041,1590,95.598,/1l7vsAIkqOzrqiPwjO27Cb5QdfJ.jpg,/7j4ug9B6JXVeh5HhQjjPScrdj4Z.jpg,en,tv,8.0,163.0
2171,Cold Case,The Philadelphia homicide squad's lone female detective finds her calling when she is assigned cases that have never been solved. Detective Lilly Rush combines her natural instincts with the updated technology available today to bring about justice for all the victims she can.,"['Crime', 'Drama', 'Mystery']","['philadelphia, pennsylvania', 'detective', 'victim', 'investigation', 'police', 'police detective', 'female detective', 'murder investigation', 'homicide detective', 'cold case', 'police procedural']","['Kathryn Morris', 'Danny Pino', 'Jeremy Ratchford', 'Thom Barry', 'Tracie Thoms', 'John Finn']",['Meredith Stiehm'],44.0,2003-09-28,7.738,452,46.4498,/5dmiNE8UdAqIyjjwZZWsjMhhV0b.jpg,/oMeCp8jXpSyI41vHsjMkFfIJReh.jpg,en,tv,7.0,156.0
4229,Dexter's Laboratory,"Dexter, a boy-genius with a secret laboratory, constantly battles his sister Dee Dee, who always gains access despite his best efforts to keep her out, as well as his arch-rival and neighbor, Mandark.","['Animation', 'Comedy', 'Sci-Fi & Fantasy']","['villain', 'house', 'robot', 'scientist', 'family', 'boy genius', 'brother sister\xa0']","['Candi Milo', 'Kat Cressida', 'Jeff Bennett', 'Kath Soucie']",['Genndy Tartakovsky'],7.0,1996-04-28,7.653,906,42.3392,/inJJn8lUPWdvdy2h259UnoHWVqC.jpg,/ec04M36HKCokAsdJWqx18uKRzoP.jpg,en,tv,4.0,220.0
141,Cheers,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.,['Comedy'],"['boston, massachusetts', 'bartender', 'postal worker', 'sitcom', 'workplace comedy', 'bar', 'celebratory']","['Ted Danson', 'Kirstie Alley', 'Rhea Perlman', 'George Wendt', 'John Ratzenberger', 'Woody Harrelson', 'Kelsey Grammer']","['Les Charles', 'James Burrows', 'Glen Charles']",,1982-09-30,7.572,700,53.9268,/nD1ZQBKbgKSmKcrAkWTofohsScj.jpg,/5U7NIuRK836GutAlo7TLPfmVtGW.jpg,en,tv,11.0,269.0
2190,South Park,"Follow the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.","['Animation', 'Comedy']","['colorado', 'elementary school', 'satire', 'parody', 'adult humor', 'social satire', 'best friend', 'group of friends', 'adult animation', 'censorship', 'sitcom', 'offensive', 'amused']","['Trey Parker', 'Matt Stone', 'Mona Marshall', 'Jennifer Howell']","['Trey Parker', 'Matt Stone']",,1997-08-13,8.338,5089,100.761,/1CGwZCFX2qerXaXQJJUB3qUvxq7.jpg,/3UviYOlhn8EgXMBuiT6MnUuo1w9.jpg,en,tv,29.0,337.0
4239,Married... with Children,"Al Bundy is an unsuccessful middle aged shoe salesman with a miserable life and an equally dysfunctional family. He hates his job, his wife is lazy, his son is dysfunctional (especially with women), and his daughter is dim-witted and promiscuous.",['Comedy'],"['chicago, illinois', 'slapstick comedy', 'dysfunctional family', 'family relationships', 'social satire', 'family', 'shoe salesman', 'sitcom', 'family life', 'amused']","[""Ed O'Neill"", 'Katey Sagal', 'Amanda Bearse', 'Christina Applegate', 'David Faustino', 'Ted McGinley']","['Michael G. Moye', 'Ron Leavitt']",22.0,1987-04-05,7.739,1242,80.6579,/qxdOgESOkBMmfcWUizL01mbdqzl.jpg,/y6nEgbjMUpYLnVUwZDzX95wH5Vj.jpg,en,tv,11.0,258.0
4238,The King of Queens,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man.",['Comedy'],"['new york city', 'marriage', 'working class', 'in-laws', 'sitcom']","['Kevin James', 'Leah Remini', 'Jerry Stiller', 'Victor Williams', 'Patton Oswalt', 'Gary Valentine']","['Michael J. Weithorn', 'David Litt']",25.0,1998-09-21,7.14,749,61.8432,/vXs300Yvjy4Kr0iHgBtajHkYbAt.jpg,/xF4zSVyrOBO60Lwu2wDN0dBjEgk.jpg,en,tv,9.0,207.0
